blockNumber,baseFeeWei,baseFeeGwei,gasUsedRatio,rewardP10Wei,rewardP10Gwei,effectiveP10Wei,effectiveP10Gwei,rewardP25Wei,rewardP25Gwei,effectiveP25Wei,effectiveP25Gwei,rewardP50Wei,rewardP50Gwei,effectiveP50Wei,effectiveP50Gwei,rewardP75Wei,rewardP75Gwei,effectiveP75Wei,effectiveP75Gwei,rewardP90Wei,rewardP90Gwei,effectiveP90Wei,effectiveP90Gwei
25934256,118328059,0.118328059,0.5251515,0,0.0,118328059,0.118328059,850000,0.00085,119178059,0.119178059,36268099,0.036268099,154596158,0.154596158,150000000,0.15,268328059,0.268328059,1500000000,1.5,1618328059,1.618328059
25934257,119072091,0.119072091,0.33279661666666666,100000,0.0001,119172091,0.119172091,11255968,0.011255968,130328059,0.130328059,100000000,0.1,219072091,0.219072091,1000000000,1.0,1119072091,1.119072091,2000000000,2.0,2119072091,2.119072091
25934258,114094777,0.114094777,0.5000105166666666,124444,0.000124444,114219221,0.114219221,10000000,0.01,124094777,0.124094777,100000000,0.1,214094777,0.214094777,600000000,0.6,714094777,0.714094777,2000000000,2.0,2114094777,2.114094777
25934259,114095076,0.114095076,0.7447220833333333,70000,7e-05,114165076,0.114165076,93333,9.3333e-05,114188409,0.114188409,5395747,0.005395747,119490823,0.119490823,150000000,0.15,264095076,0.264095076,1000000000,1.0,1114095076,1.114095076
25934260,121075472,0.121075472,0.3618769,1,1e-09,121075473,0.121075473,99829,9.9829e-05,121175301,0.121175301,5395747,0.005395747,126471219,0.126471219,317018638,0.317018638,438094110,0.43809411,2000000000,2.0,2121075472,2.121075472
25934261,116894643,0.116894643,0.5143751333333333,93333,9.3333e-05,116987976,0.116987976,5395747,0.005395747,122290390,0.12229039,150000000,0.15,266894643,0.266894643,296261655,0.296261655,413156298,0.413156298,1500000000,1.5,1616894643,1.616894643
25934262,117314737,0.117314737,0.7067176166666667,93333,9.3333e-05,117408070,0.11740807,127916,0.000127916,117442653,0.117442653,96588622,0.096588622,213903359,0.213903359,200000000,0.2,317314737,0.317314737,1000000000,1.0,1117314737,1.117314737
25934263,123377492,0.123377492,0.5069031166666667,0,0.0,123377492,0.123377492,510766,0.000510766,123888258,0.123888258,50000000,0.05,173377492,0.173377492,302750060,0.30275006,426127552,0.426127552,1000000000,1.0,1123377492,1.123377492
25934264,123590414,0.123590414,0.14832085,150000000,0.15,273590414,0.273590414,150000000,0.15,273590414,0.273590414,299505858,0.299505858,423096272,0.423096272,1876409586,1.876409586,2000000000,2.0,4187689994,4.187689994,4311280408,4.311280408
25934265,112724372,0.112724372,0.7920249333333333,100000,0.0001,112824372,0.112824372,1000000,0.001,113724372,0.113724372,72481865,0.072481865,185206237,0.185206237,366227661,0.366227661,478952033,0.478952033,1000000000,1.0,1112724372,1.112724372
25934266,120953953,0.120953953,0.43917531666666665,102666,0.000102666,121056619,0.121056619,11382249,0.011382249,132336202,0.132336202,86978238,0.086978238,207932191,0.207932191,600000000,0.6,720953953,0.720953953,2000000000,2.0,2120953953,2.120953953
25934267,119114707,0.119114707,0.49925348333333336,186666,0.000186666,119301373,0.119301373,11382249,0.011382249,130496956,0.130496956,68290243,0.068290243,187404950,0.18740495,469963353,0.469963353,589078060,0.58907806,1551051312,1.551051312,1670166019,1.670166019
25934268,119092477,0.119092477,0.38493351666666664,186666,0.000186666,119279143,0.119279143,18216473,0.018216473,137308950,0.13730895,115000000,0.115,234092477,0.234092477,600000000,0.6,719092477,0.719092477,2000000000,2.0,2119092477,2.119092477
25934269,115666589,0.115666589,0.37731065,615988,0.000615988,116282577,0.116282577,50000000,0.05,165666589,0.165666589,103081727,0.103081727,218748316,0.218748316,500000000,0.5,615666589,0.615666589,2000000000,2.0,2115666589,2.115666589
25934270,112118825,0.112118825,0.3545293,312548,0.000312548,112431373,0.112431373,7119806,0.007119806,119238631,0.119238631,79730052,0.079730052,191848877,0.191848877,887881175,0.887881175,1000000000,1.0,1138153950,1.13815395,1250272775,1.250272775
25934271,108041325,0.108041325,0.8202874166666667,1,1e-09,108041326,0.108041326,93333,9.3333e-05,108134658,0.108134658,10000000,0.01,118041325,0.118041325,123478519,0.123478519,231519844,0.231519844,600000000,0.6,708041325,0.708041325
25934272,116692394,0.116692394,0.431966,93333,9.3333e-05,116785727,0.116785727,510766,0.000510766,117203160,0.11720316,40000000,0.04,156692394,0.156692394,883307606,0.883307606,1000000000,1.0,2000000000,2.0,2116692394,2.116692394
25934273,114707632,0.114707632,0.21286616666666666,40000000,0.04,154707632,0.154707632,418095507,0.418095507,532803139,0.532803139,887881175,0.887881175,1002588807,1.002588807,1500000000,1.5,1614707632,1.614707632,4696508581,4.696508581,4811216213,4.811216213
25934274,106473522,0.106473522,0.8145300833333333,93333,9.3333e-05,106566855,0.106566855,1311076,0.001311076,107784598,0.107784598,10000000,0.01,116473522,0.116473522,89666699,0.089666699,196140221,0.196140221,1000000000,1.0,1106473522,1.106473522
25934275,114845803,0.114845803,0.5512437666666666,93333,9.3333e-05,114939136,0.114939136,10750018,0.010750018,125595821,0.125595821,100000000,0.1,214845803,0.214845803,772354509,0.772354509,887200312,0.887200312,1500000000,1.5,1614845803,1.614845803
25934276,116317085,0.116317085,0.3445336333333333,1,1e-09,116317086,0.116317086,139999,0.000139999,116457084,0.116457084,100000000,0.1,216317085,0.216317085,556666291,0.556666291,672983376,0.672983376,1000000000,1.0,1116317085,1.116317085
25934277,111796237,0.111796237,0.45357328333333335,0,0.0,111796237,0.111796237,935136,0.000935136,112731373,0.112731373,41887510,0.04188751,153683747,0.153683747,255567030,0.25556703,367363267,0.367363267,1000000000,1.0,1111796237,1.111796237
25934278,110498654,0.110498654,0.5424919333333333,139999,0.000139999,110638653,0.110638653,1000000,0.001,111498654,0.111498654,10000000,0.01,120498654,0.120498654,501390916,0.501390916,611889570,0.61188957,1151591222,1.151591222,1262089876,1.262089876
25934279,111672479,0.111672479,0.3609827,100000,0.0001,111772479,0.111772479,532367,0.000532367,112204846,0.112204846,12000000,0.012,123672479,0.123672479,100000000,0.1,211672479,0.211672479,1500000000,1.5,1611672479,1.611672479
25934280,107791378,0.107791378,0.5214810166666667,139999,0.000139999,107931377,0.107931377,30000000,0.03,137791378,0.137791378,150000000,0.15,257791378,0.257791378,892208622,0.892208622,1000000000,1.0,1000000000,1.0,1107791378,1.107791378
25934281,108370245,0.108370245,0.40420581666666666,139999,0.000139999,108510244,0.108510244,10000000,0.01,118370245,0.118370245,100000000,0.1,208370245,0.208370245,1000000000,1.0,1108370245,1.108370245,2445712888,2.445712888,2554083133,2.554083133
25934282,105774936,0.105774936,0.42584545,100000,0.0001,105874936,0.105874936,1000000,0.001,106774936,0.106774936,10000000,0.01,115774936,0.115774936,86000000,0.086,191774936,0.191774936,1000000000,1.0,1105774936,1.105774936
25934283,103814013,0.103814013,0.5384321,102666,0.000102666,103916679,0.103916679,10000000,0.01,113814013,0.113814013,78389657,0.078389657,182203670,0.18220367,600000000,0.6,703814013,0.703814013,1332185987,1.332185987,1436000000,1.436
25934284,104811460,0.10481146,0.3849512666666667,93333,9.3333e-05,104904793,0.104904793,532367,0.000532367,105343827,0.105343827,32695956,0.032695956,137507416,0.137507416,205881347,0.205881347,310692807,0.310692807,1455579775,1.455579775,1560391235,1.560391235
25934285,101796854,0.101796854,0.5948006333333333,93333,9.3333e-05,101890187,0.101890187,1000000,0.001,102796854,0.102796854,40943755,0.040943755,142740609,0.142740609,600000000,0.6,701796854,0.701796854,1000000000,1.0,1101796854,1.101796854
25934286,104209455,0.104209455,0.29309953333333333,93333,9.3333e-05,104302788,0.104302788,102666,0.000102666,104312121,0.104312121,10381402,0.010381402,114590857,0.114590857,1000000000,1.0,1104209455,1.104209455,2000000000,2.0,2104209455,2.104209455
25934287,98819209,0.098819209,0.14389745,11324,1.1324e-05,98830533,0.098830533,257114001,0.257114001,355933210,0.35593321,1000000000,1.0,1098819209,1.098819209,2000000000,2.0,2098819209,2.098819209,2098187055,2.098187055,2197006264,2.197006264
25934288,90021766,0.090021766,0.2406833,9002176,0.009002176,99023942,0.099023942,10000000,0.01,100021766,0.100021766,44662962,0.044662962,134684728,0.134684728,109901153,0.109901153,199922919,0.199922919,1000000000,1.0,1090021766,1.090021766
25934289,84185730,0.08418573,0.9990921833333334,10000,1e-05,84195730,0.08419573,532367,0.000532367,84718097,0.084718097,40471878,0.040471878,124657608,0.124657608,150000000,0.15,234185730,0.23418573,1000000000,1.0,1084185730,1.08418573
25934290,94689839,0.094689839,0.7508918,1,1e-09,94689840,0.09468984,510000,0.00051,95199839,0.095199839,9468983,0.009468983,104158822,0.104158822,594764494,0.594764494,689454333,0.689454333,1000000000,1.0,1094689839,1.094689839
25934291,100629065,0.100629065,0.3021346166666667,102666,0.000102666,100731731,0.100731731,140000,0.00014,100769065,0.100769065,10062906,0.010062906,110691971,0.110691971,1000000000,1.0,1100629065,1.100629065,2000000000,2.0,2100629065,2.100629065
25934292,95651313,0.095651313,0.49820975,0,0.0,95651313,0.095651313,48566253,0.048566253,144217566,0.144217566,159469133,0.159469133,255120446,0.255120446,625000000,0.625,720651313,0.720651313,2000000000,2.0,2095651313,2.095651313
25934293,95608504,0.095608504,0.7280738333333333,10000,1e-05,95618504,0.095618504,93333,9.3333e-05,95701837,0.095701837,2735765,0.002735765,98344269,0.098344269,71600408,0.071600408,167208912,0.167208912,1000000000,1.0,1095608504,1.095608504
25934294,101059953,0.101059953,0.4894295,93333,9.3333e-05,101153286,0.101153286,124444,0.000124444,101184397,0.101184397,1000000,0.001,102059953,0.102059953,114002080,0.11400208,215062033,0.215062033,1041000000,1.041,1142059953,1.142059953
25934295,100792890,0.10079289,0.5658731666666666,93333,9.3333e-05,100886223,0.100886223,93333,9.3333e-05,100886223,0.100886223,20591053,0.020591053,121383943,0.121383943,260415881,0.260415881,361208771,0.361208771,1473921151,1.473921151,1574714041,1.574714041
25934296,102452776,0.102452776,0.770332,93333,9.3333e-05,102546109,0.102546109,1000000,0.001,103452776,0.103452776,99853796,0.099853796,202306572,0.202306572,200000000,0.2,302452776,0.302452776,1000000000,1.0,1102452776,1.102452776
25934297,109376841,0.109376841,0.7276779166666667,93333,9.3333e-05,109470174,0.109470174,124444,0.000124444,109501285,0.109501285,124444,0.000124444,109501285,0.109501285,98158495,0.098158495,207535336,0.207535336,625000000,0.625,734376841,0.734376841
25934298,115602513,0.115602513,0.45409615,124444,0.000124444,115726957,0.115726957,2054596,0.002054596,117657109,0.117657109,86000000,0.086,201602513,0.201602513,625000000,0.625,740602513,0.740602513,1473921151,1.473921151,1589523664,1.589523664
25934299,114275863,0.114275863,0.34829533333333335,0,0.0,114275863,0.114275863,30000000,0.03,144275863,0.144275863,179767254,0.179767254,294043117,0.294043117,1000000000,1.0,1114275863,1.114275863,2000000000,2.0,2114275863,2.114275863
25934300,109941818,0.109941818,0.5872528166666666,0,0.0,109941818,0.109941818,186666,0.000186666,110128484,0.110128484,88857405,0.088857405,198799223,0.198799223,563441508,0.563441508,673383326,0.673383326,1000000000,1.0,1109941818,1.109941818
25934301,112340001,0.112340001,0.4986751833333333,0,0.0,112340001,0.112340001,93333,9.3333e-05,112433334,0.112433334,1000000,0.001,113340001,0.113340001,344600000,0.3446,456940001,0.456940001,1000000000,1.0,1112340001,1.112340001
25934302,112302794,0.112302794,0.4396303833333333,10000,1e-05,112312794,0.112312794,93333,9.3333e-05,112396127,0.112396127,15831555,0.015831555,128134349,0.128134349,563441508,0.563441508,675744302,0.675744302,2000000000,2.0,2112302794,2.112302794
25934303,110607875,0.110607875,0.3223201666666667,106666,0.000106666,110714541,0.110714541,10000000,0.01,120607875,0.120607875,201250000,0.20125,311857875,0.311857875,1000000000,1.0,1110607875,1.110607875,2000000000,2.0,2110607875,2.110607875
25934304,105694678,0.105694678,0.3939552,93333,9.3333e-05,105788011,0.105788011,1000000,0.001,106694678,0.106694678,100000000,0.1,205694678,0.205694678,454020754,0.454020754,559715432,0.559715432,2000000000,2.0,2105694678,2.105694678
25934305,102892586,0.102892586,0.35420615,93333,9.3333e-05,102985919,0.102985919,1093333,0.001093333,103985919,0.103985919,100000000,0.1,202892586,0.202892586,1000000000,1.0,1102892586,1.102892586,2000000000,2.0,2102892586,2.102892586
25934306,99142310,0.09914231,0.56781785,93333,9.3333e-05,99235643,0.099235643,1000000,0.001,100142310,0.10014231,87484977,0.087484977,186627287,0.186627287,508731131,0.508731131,607873441,0.607873441,1000000000,1.0,1099142310,1.09914231
25934307,100823214,0.100823214,0.2516333666666667,93333,9.3333e-05,100916547,0.100916547,93333,9.3333e-05,100916547,0.100916547,1000000,0.001,101823214,0.101823214,64257368,0.064257368,165080582,0.165080582,1000000000,1.0,1100823214,1.100823214
25934308,94562934,0.094562934,0.7268911166666666,0,0.0,94562934,0.094562934,93333,9.3333e-05,94656267,0.094656267,10000000,0.01,104562934,0.104562934,360000000,0.36,454562934,0.454562934,1000000000,1.0,1094562934,1.094562934
25934309,99926806,0.099926806,0.45108285,93333,9.3333e-05,100020139,0.100020139,95821,9.5821e-05,100022627,0.100022627,16799940,0.01679994,116726746,0.116726746,168996166,0.168996166,268922972,0.268922972,1000000000,1.0,1099926806,1.099926806
25934310,98704773,0.098704773,0.4850803833333333,1000000,0.001,99704773,0.099704773,10000000,0.01,108704773,0.108704773,100000000,0.1,198704773,0.198704773,263837841,0.263837841,362542614,0.362542614,1000000000,1.0,1098704773,1.098704773
25934311,98336614,0.098336614,0.06826993333333334,0,0.0,98336614,0.098336614,1000000000,1.0,1098336614,1.098336614,1000000000,1.0,1098336614,1.098336614,2000000000,2.0,2098336614,2.098336614,2105656098,2.105656098,2203992712,2.203992712
25934312,87722896,0.087722896,0.7048944666666667,0,0.0,87722896,0.087722896,1000000,0.001,88722896,0.088722896,35658071,0.035658071,123380967,0.123380967,310393138,0.310393138,398116034,0.398116034,1400000000,1.4,1487722896,1.487722896
25934313,92216379,0.092216379,0.6567906,0,0.0,92216379,0.092216379,93333,9.3333e-05,92309712,0.092309712,8695720,0.00869572,100912099,0.100912099,173480262,0.173480262,265696641,0.265696641,1000000000,1.0,1092216379,1.092216379
25934314,95831044,0.095831044,0.47099111666666665,79052,7.9052e-05,95910096,0.095910096,93333,9.3333e-05,95924377,0.095924377,10000000,0.01,105831044,0.105831044,150000000,0.15,245831044,0.245831044,1000000000,1.0,1095831044,1.095831044
25934315,95136057,0.095136057,0.9693812833333333,79053,7.9053e-05,95215110,0.09521511,97910,9.791e-05,95233967,0.095233967,4756802,0.004756802,99892859,0.099892859,87484977,0.087484977,182621034,0.182621034,600000000,0.6,695136057,0.695136057
25934316,106299828,0.106299828,0.4859029,93333,9.3333e-05,106393161,0.106393161,100000,0.0001,106399828,0.106399828,16315748,0.016315748,122615576,0.122615576,268628590,0.26862859,374928418,0.374928418,1000000000,1.0,1106299828,1.106299828
25934317,105925199,0.105925199,0.11758716666666667,8695720,0.00869572,114620919,0.114620919,86000000,0.086,191925199,0.191925199,257464819,0.257464819,363390018,0.363390018,1000000000,1.0,1105925199,1.105925199,2000000000,2.0,2105925199,2.105925199
25934318,95798411,0.095798411,0.5698566833333333,143732,0.000143732,95942143,0.095942143,10000000,0.01,105798411,0.105798411,111414946,0.111414946,207213357,0.207213357,835796241,0.835796241,931594652,0.931594652,2000000000,2.0,2095798411,2.095798411
25934319,97471450,0.09747145,0.77809455,93333,9.3333e-05,97564783,0.097564783,113555,0.000113555,97585005,0.097585005,20000000,0.02,117471450,0.11747145,226375011,0.226375011,323846461,0.323846461,902528550,0.90252855,1000000000,1.0
25934320,104248019,0.104248019,0.4630458,4756802,0.004756802,109004821,0.109004821,12000000,0.012,116248019,0.116248019,12000000,0.012,116248019,0.116248019,509498570,0.50949857,613746589,0.613746589,1000000000,1.0,1104248019,1.104248019
25934321,103284919,0.103284919,0.5172086,100000,0.0001,103384919,0.103384919,8623920,0.00862392,111908839,0.111908839,91801713,0.091801713,195086632,0.195086632,600000000,0.6,703284919,0.703284919,1999999999,1.999999999,2103284918,2.103284918
25934322,103729266,0.103729266,0.2732577666666667,0,0.0,103729266,0.103729266,143732,0.000143732,103872998,0.103872998,177389189,0.177389189,281118455,0.281118455,711205906,0.711205906,814935172,0.814935172,2000000000,2.0,2103729266,2.103729266
25934323,97849315,0.097849315,0.58196015,0,0.0,97849315,0.097849315,1000000,0.001,98849315,0.098849315,23150542,0.023150542,120999857,0.120999857,481571998,0.481571998,579421313,0.579421313,2000000000,2.0,2097849315,2.097849315
25934324,99854251,0.099854251,0.54246765,0,0.0,99854251,0.099854251,93333,9.3333e-05,99947584,0.099947584,4756802,0.004756802,104611053,0.104611053,200143732,0.200143732,299997983,0.299997983,1000000000,1.0,1099854251,1.099854251
